epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,1086.71,0.43934,0.39279,0.88932,0.56398,0.74982,0.65163,0.50988,0.83734,1.33549,1.12823,0.000243067,0.000243067,0.000243067
187,1092.62,0.42525,0.39332,0.88158,0.55308,0.6946,0.65979,0.51542,0.85969,1.31192,1.15145,0.000239467,0.000239467,0.000239467
188,1098.57,0.449,0.41848,0.91333,0.60884,0.6477,0.65802,0.50475,0.87194,1.34939,1.14385,0.000235867,0.000235867,0.000235867
189,1104.47,0.47354,0.41507,0.90597,0.6509,0.6037,0.64068,0.49396,0.85805,1.37,1.14257,0.000232268,0.000232268,0.000232268
190,1110.43,0.4464,0.3755,0.89111,0.63048,0.60568,0.64656,0.49654,0.86559,1.34074,1.15177,0.000228668,0.000228668,0.000228668
191,1116.4,0.45382,0.3857,0.90521,0.60717,0.67506,0.66578,0.51619,0.85694,1.31268,1.1544,0.000225068,0.000225068,0.000225068
192,1122.31,0.44382,0.38538,0.88384,0.60082,0.65075,0.67277,0.52311,0.86063,1.32601,1.16033,0.000221469,0.000221469,0.000221469
193,1128.25,0.42228,0.36969,0.87775,0.56963,0.70609,0.67235,0.52975,0.85059,1.29759,1.1418,0.000217869,0.000217869,0.000217869
194,1134.19,0.41499,0.36309,0.87425,0.53427,0.72567,0.67812,0.52729,0.8665,1.30422,1.14881,0.000214269,0.000214269,0.000214269
195,1140.14,0.40482,0.38044,0.87572,0.53604,0.7455,0.67517,0.53564,0.85492,1.32172,1.14654,0.00021067,0.00021067,0.00021067
196,1146.13,0.40649,0.37988,0.85853,0.52458,0.71577,0.66649,0.51976,0.88015,1.30285,1.17116,0.00020707,0.00020707,0.00020707
197,1152.25,0.42595,0.37876,0.89991,0.59761,0.67902,0.67171,0.52692,0.87006,1.30158,1.15482,0.000203471,0.000203471,0.000203471
198,1158.13,0.39942,0.34759,0.87129,0.5883,0.71794,0.66757,0.5219,0.88025,1.26541,1.15861,0.000199871,0.000199871,0.000199871
199,1164.06,0.42648,0.4144,0.88686,0.60647,0.65433,0.66735,0.5227,0.86673,1.2903,1.15335,0.000196271,0.000196271,0.000196271
200,1170.06,0.42367,0.40182,0.89267,0.66235,0.69645,0.68949,0.53886,0.8563,1.25814,1.15633,0.000192672,0.000192672,0.000192672
201,1175.95,0.41657,0.37327,0.88711,0.667,0.70238,0.71057,0.55649,0.85077,1.21966,1.15263,0.000189072,0.000189072,0.000189072
202,1182,0.41409,0.369,0.87921,0.68996,0.69189,0.71578,0.56622,0.85301,1.2728,1.14207,0.000185472,0.000185472,0.000185472
203,1188,0.44047,0.39112,0.88696,0.71209,0.64959,0.69351,0.54723,0.86433,1.29052,1.13779,0.000181873,0.000181873,0.000181873
204,1193.92,0.39601,0.35273,0.86883,0.63129,0.66321,0.68768,0.54034,0.85854,1.2722,1.14054,0.000178273,0.000178273,0.000178273
205,1199.86,0.41505,0.45084,0.8833,0.49895,0.70769,0.67793,0.52745,0.84477,1.32558,1.13456,0.000174673,0.000174673,0.000174673
206,1205.78,0.44167,0.39305,0.88919,0.62294,0.63231,0.6838,0.53821,0.83872,1.34781,1.13313,0.000171074,0.000171074,0.000171074
207,1211.72,0.39761,0.36272,0.87054,0.65493,0.62245,0.67786,0.53076,0.8472,1.35169,1.14297,0.000167474,0.000167474,0.000167474
208,1217.68,0.39534,0.3537,0.87127,0.72289,0.60871,0.66285,0.51629,0.8402,1.39011,1.13948,0.000163875,0.000163875,0.000163875
209,1223.62,0.41243,0.35887,0.87321,0.68603,0.60375,0.65864,0.51757,0.82304,1.38738,1.12791,0.000160275,0.000160275,0.000160275
210,1229.55,0.41312,0.37734,0.86995,0.65336,0.60749,0.65551,0.5129,0.84754,1.37212,1.14694,0.000156675,0.000156675,0.000156675
211,1235.47,0.46656,0.49914,0.91369,0.56895,0.61646,0.65299,0.50932,0.85251,1.36136,1.15962,0.000153076,0.000153076,0.000153076
212,1241.41,0.42011,0.35624,0.90039,0.59441,0.63178,0.64175,0.4981,0.85129,1.40383,1.15652,0.000149476,0.000149476,0.000149476
213,1247.42,0.37848,0.31928,0.86261,0.56149,0.66388,0.6365,0.50471,0.83866,1.4046,1.14509,0.000145876,0.000145876,0.000145876
214,1253.37,0.39674,0.37442,0.88917,0.58621,0.62243,0.64247,0.5091,0.83809,1.37335,1.15194,0.000142277,0.000142277,0.000142277
215,1259.29,0.41059,0.35569,0.87583,0.67617,0.61722,0.66687,0.52619,0.8198,1.33751,1.13525,0.000138677,0.000138677,0.000138677
216,1265.2,0.40571,0.35888,0.87672,0.56314,0.7033,0.65106,0.5188,0.82151,1.37117,1.13746,0.000135077,0.000135077,0.000135077
217,1271.14,0.36531,0.326,0.86374,0.57365,0.69594,0.65755,0.52168,0.81888,1.39502,1.12856,0.000131478,0.000131478,0.000131478
218,1277.06,0.38445,0.38277,0.87066,0.67757,0.58384,0.65954,0.52835,0.81691,1.36519,1.13358,0.000127878,0.000127878,0.000127878
219,1282.99,0.40439,0.34918,0.87483,0.59985,0.61969,0.66126,0.52579,0.82706,1.36836,1.13348,0.000124278,0.000124278,0.000124278
220,1288.9,0.38857,0.33647,0.87096,0.5235,0.69864,0.66836,0.52879,0.84187,1.38118,1.14945,0.000120679,0.000120679,0.000120679
221,1294.83,0.39683,0.33852,0.88689,0.57089,0.67243,0.67477,0.53611,0.83076,1.32912,1.13946,0.000117079,0.000117079,0.000117079
222,1300.81,0.39556,0.37305,0.87433,0.61437,0.6336,0.67655,0.5397,0.82567,1.29659,1.12871,0.00011348,0.00011348,0.00011348
223,1306.74,0.3899,0.35283,0.86948,0.56043,0.68936,0.6745,0.53344,0.83405,1.28567,1.12833,0.00010988,0.00010988,0.00010988
224,1312.69,0.37845,0.35995,0.87524,0.57051,0.61223,0.67812,0.53733,0.83401,1.2926,1.134,0.00010628,0.00010628,0.00010628
225,1318.55,0.38972,0.36077,0.86741,0.48579,0.66848,0.67681,0.54015,0.83404,1.30948,1.12085,0.000102681,0.000102681,0.000102681
226,1324.68,0.37554,0.34433,0.85862,0.49687,0.67507,0.66213,0.52741,0.8347,1.31596,1.1295,9.9081e-05,9.9081e-05,9.9081e-05
227,1330.62,0.38564,0.34532,0.85506,0.56389,0.6389,0.6674,0.5312,0.82557,1.33758,1.12447,9.54814e-05,9.54814e-05,9.54814e-05
228,1336.66,0.39054,0.36054,0.8752,0.49334,0.66851,0.64483,0.51812,0.82089,1.40136,1.12019,9.18817e-05,9.18817e-05,9.18817e-05
229,1342.6,0.37079,0.35825,0.86327,0.62617,0.61186,0.64297,0.52106,0.82063,1.41233,1.12861,8.82821e-05,8.82821e-05,8.82821e-05
230,1348.53,0.38399,0.3523,0.86898,0.4891,0.68863,0.6533,0.52914,0.81395,1.40031,1.12817,8.46824e-05,8.46824e-05,8.46824e-05
231,1354.47,0.34721,0.40415,0.86016,0.47312,0.6982,0.6489,0.51946,0.8232,1.40958,1.13786,8.10828e-05,8.10828e-05,8.10828e-05
232,1360.43,0.39605,0.3678,0.86258,0.47673,0.70416,0.65345,0.52863,0.81619,1.36573,1.1309,7.74832e-05,7.74832e-05,7.74832e-05
233,1366.33,0.36404,0.36094,0.84381,0.46496,0.70031,0.6576,0.52825,0.81867,1.33677,1.12984,7.38835e-05,7.38835e-05,7.38835e-05
234,1372.27,0.37871,0.33834,0.86284,0.50957,0.67528,0.65903,0.52664,0.83558,1.33739,1.13802,7.02839e-05,7.02839e-05,7.02839e-05
235,1378.31,0.39569,0.34183,0.87518,0.52826,0.65025,0.657,0.52496,0.83375,1.31261,1.14114,6.66842e-05,6.66842e-05,6.66842e-05
236,1384.47,0.36686,0.32115,0.86785,0.51177,0.70416,0.66027,0.52753,0.82339,1.3103,1.14059,6.30846e-05,6.30846e-05,6.30846e-05
237,1390.43,0.36181,0.3107,0.85684,0.57137,0.66604,0.66419,0.5304,0.82092,1.31306,1.14034,5.9485e-05,5.9485e-05,5.9485e-05
238,1396.38,0.34866,0.29926,0.86116,0.53107,0.70573,0.67053,0.53749,0.82401,1.30852,1.14037,5.58853e-05,5.58853e-05,5.58853e-05
239,1402.33,0.36112,0.30781,0.87331,0.54474,0.75314,0.66751,0.52738,0.82869,1.31677,1.13687,5.22857e-05,5.22857e-05,5.22857e-05
240,1408.39,0.37748,0.3194,0.85657,0.53414,0.72302,0.66608,0.52829,0.82826,1.31873,1.13568,4.8686e-05,4.8686e-05,4.8686e-05
241,1444.96,0.28585,0.25892,0.80804,0.57059,0.72344,0.67774,0.53482,0.82171,1.30598,1.13135,4.50864e-05,4.50864e-05,4.50864e-05
242,1450.38,0.27525,0.2255,0.79625,0.54781,0.75647,0.67173,0.52666,0.8266,1.31033,1.13479,4.14868e-05,4.14868e-05,4.14868e-05
243,1455.94,0.28899,0.23325,0.80464,0.54957,0.73417,0.68076,0.52949,0.83178,1.32648,1.142,3.78871e-05,3.78871e-05,3.78871e-05
244,1461.53,0.28928,0.23266,0.79837,0.57545,0.71657,0.68234,0.5393,0.83077,1.32294,1.14613,3.42875e-05,3.42875e-05,3.42875e-05
245,1467.19,0.29792,0.22889,0.81531,0.58067,0.70296,0.68416,0.53859,0.82749,1.32103,1.14384,3.06878e-05,3.06878e-05,3.06878e-05
246,1472.73,0.27099,0.22304,0.80739,0.57599,0.71328,0.6856,0.54178,0.82772,1.32486,1.14134,2.70882e-05,2.70882e-05,2.70882e-05
247,1478.46,0.27829,0.23763,0.80741,0.57153,0.7139,0.68627,0.54383,0.83138,1.32827,1.14145,2.34886e-05,2.34886e-05,2.34886e-05
248,1484.2,0.27721,0.23518,0.7939,0.59822,0.71126,0.69381,0.55307,0.83001,1.32102,1.13864,1.98889e-05,1.98889e-05,1.98889e-05
249,1489.93,0.28999,0.23482,0.80149,0.61484,0.65007,0.69107,0.54995,0.832,1.33196,1.14024,1.62893e-05,1.62893e-05,1.62893e-05
250,1495.64,0.26267,0.22944,0.7936,0.6158,0.65882,0.69359,0.55637,0.83151,1.33129,1.13779,1.26896e-05,1.26896e-05,1.26896e-05
